benchmark_id,family_role,property,gate_idx,group,phi
I32,interior,entanglement,11,M,-4.840572387365683e-16
I32,interior,entanglement,14,E,0.009908410421699794
I32,interior,entanglement,16,E,0.026873189065732238
I32,interior,entanglement,17,M,-3.5956423024193397e-16
I33,interior,magic,0,X,0.0016688511479850537
I33,interior,magic,1,E,-0.002588292990463117
I33,interior,magic,2,X,0.163600124718846
I33,interior,magic,3,E,0.17276160771394222
I33,interior,magic,4,M,-4.506025182611967e-16
I33,interior,magic,5,M,0.21632201758359604
I33,interior,magic,6,M,0.03411302445697334
I33,interior,entanglement,0,X,-0.0002526163366838082
I33,interior,entanglement,1,E,-6.3999767154607004e-06
I33,interior,entanglement,2,X,0.25301494582494277
I33,interior,entanglement,3,E,0.25468357688315757
I33,interior,entanglement,4,M,-3.6296891418411786e-16
I33,interior,entanglement,5,M,3.715546389078857e-16
I33,interior,entanglement,6,M,-1.4758564740683747e-16
I34,interior,magic,0,E,0.0
I34,interior,magic,1,E,0.0
I34,interior,magic,2,X,0.14592927165897945
I34,interior,magic,3,M,0.013161621634162114
I34,interior,magic,4,M,-0.011634238219806234
I34,interior,magic,5,M,0.2980500790752906
I34,interior,magic,6,M,0.012644679579614923
I34,interior,magic,7,E,-2.0724163126336257e-18
I34,interior,magic,8,E,-4.796163466380677e-17
I34,interior,magic,9,M,0.12363833312390016
I34,interior,magic,10,M,0.04921263333595559
I34,interior,magic,11,X,-5.848753249252928e-05
I34,interior,magic,12,E,-1.0066022089934753e-17
I34,interior,magic,13,E,1.5395092608135503e-17
I34,interior,entanglement,0,E,0.0
I34,interior,entanglement,1,E,0.0
I34,interior,entanglement,2,X,0.06039529333399274
I34,interior,entanglement,3,M,0.05427756907922883
I34,interior,entanglement,4,M,0.021761525990413498
I34,interior,entanglement,5,M,0.1491149597477644
I34,interior,entanglement,6,M,0.0033016968732186326
I34,interior,entanglement,7,E,0.027729544718434536
I34,interior,entanglement,8,E,0.03768722191096433
I34,interior,entanglement,9,M,-8.245256329549495e-17
I34,interior,entanglement,10,M,-1.1842378929335005e-16
I34,interior,entanglement,11,X,-1.746750892076913e-16
I34,interior,entanglement,12,E,0.03185716040322537
I34,interior,entanglement,13,E,0.3097022065351279
I35,interior,magic,0,E,0.0
I35,interior,magic,1,X,4.529709940470639e-16
I35,interior,magic,2,M,7.291944825738029e-16
